type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,15624,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161601205,0,67,0,128,1,"[67,48,4,0,19,-17,19,-18,20,-17,20,-17,19,-16,19,-16,19,-16,18,-16,18,-16,18,-16,17,-15,17,-15,17,-14,17,-14,17,-13,17,-12,17,-11,17,-10,17,-9,16,-7,16,-6,16,-4,15,-3,15,-1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,22,-3,22,-3,23,-3,24,-3,23,-2,23,-1,21,-1,21,-1,21,-1,21,-2,21,-3,20,-3,20,-4,19,-4,19,-5,19,-6,19,-7,19,-7,19,-8,18,-9,18,-10,18,-12,18,-13,18,-14,18,-15,18,-16]"
CSI_DATA,15625,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161610418,0,67,0,128,1,"[67,48,4,0,-2,-30,-2,-31,-2,-31,-1,-30,-1,-29,-1,-29,-2,-29,-2,-28,-2,-28,-2,-28,-2,-27,-1,-27,-1,-27,-1,-26,0,-25,1,-25,1,-24,2,-24,3,-23,4,-22,6,-20,7,-19,8,-17,9,-16,10,-15,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,12,-21,13,-21,15,-20,15,-20,15,-23,13,-24,13,-22,15,-21,17,-20,16,-19,15,-20,13,-22,11,-22,10,-21,9,-21,9,-22,8,-23,7,-23,6,-24,5,-24,4,-24,3,-25,2,-26,1,-26,-1,-27,-2,-28]"
CSI_DATA,15626,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161625820,0,67,0,128,1,"[67,48,4,0,16,-20,17,-20,17,-20,17,-20,17,-20,16,-19,16,-19,16,-19,15,-19,15,-19,15,-18,15,-17,15,-17,15,-17,15,-16,15,-15,16,-14,16,-14,16,-12,16,-11,16,-9,16,-7,15,-5,15,-4,15,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,21,-7,21,-7,21,-7,21,-6,22,-5,22,-5,21,-5,21,-5,20,-5,20,-5,20,-6,20,-6,19,-7,18,-7,18,-8,18,-9,18,-10,18,-10,18,-11,18,-12,17,-13,16,-14,16,-15,16,-16,15,-18,15,-19]"
CSI_DATA,15627,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161633006,0,67,0,128,1,"[67,48,4,0,18,20,18,20,18,20,18,20,18,20,17,19,17,19,17,19,17,18,17,18,16,17,15,18,15,18,15,17,14,17,13,17,13,17,12,17,10,17,9,17,7,17,5,16,3,16,1,15,0,15,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,22,4,22,4,22,4,22,3,22,3,23,2,24,2,23,2,22,2,21,2,21,3,21,3,21,4,21,5,21,6,21,7,20,8,20,9,19,10,19,11,19,12,19,13,19,14,18,16,18,17,18]"
CSI_DATA,15628,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161640299,0,67,0,128,1,"[67,48,4,0,19,-24,19,-24,19,-24,19,-24,19,-23,19,-23,18,-23,18,-23,17,-23,17,-22,17,-22,16,-21,16,-21,17,-20,17,-19,17,-18,17,-17,17,-16,17,-14,18,-13,18,-12,18,-10,17,-7,17,-5,16,-5,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,23,-9,23,-8,25,-7,25,-6,26,-5,26,-5,26,-5,24,-5,24,-5,24,-6,23,-7,23,-7,22,-8,22,-8,22,-9,22,-10,21,-12,21,-13,21,-14,20,-14,19,-15,19,-17,18,-18,18,-20,18,-21,18,-22]"
CSI_DATA,15629,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161649099,0,67,0,128,1,"[67,48,4,0,-32,-4,-32,-4,-32,-4,-32,-4,-31,-4,-30,-4,-30,-4,-29,-4,-29,-4,-29,-4,-29,-3,-28,-4,-28,-4,-27,-4,-26,-4,-25,-5,-25,-6,-24,-7,-23,-8,-22,-9,-20,-10,-19,-11,-17,-12,-15,-12,-13,-13,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,-22,-16,-21,-17,-21,-17,-20,-18,-20,-19,-20,-19,-20,-19,-20,-19,-19,-18,-19,-18,-20,-17,-20,-17,-20,-16,-21,-15,-21,-14,-22,-13,-23,-13,-24,-11,-24,-10,-24,-9,-25,-8,-26,-7,-27,-7,-28,-5,-29,-4,-30,-3]"
CSI_DATA,15630,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161683270,0,67,0,128,1,"[67,48,4,0,-27,11,-27,10,-27,10,-27,10,-27,9,-26,9,-26,9,-25,9,-25,9,-24,9,-24,8,-23,8,-24,8,-23,7,-23,7,-22,6,-22,5,-22,4,-21,3,-21,2,-20,0,-19,-1,-18,-3,-17,-5,-17,-5,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-24,-2,-24,-3,-24,-4,-24,-5,-24,-6,-24,-6,-24,-6,-24,-5,-24,-5,-23,-5,-23,-5,-23,-4,-23,-3,-23,-2,-23,-2,-24,-1,-24,0,-24,1,-24,2,-24,3,-24,4,-24,5,-24,7,-24,8,-24,9,-25,10]"
CSI_DATA,15631,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161691194,0,67,0,128,1,"[67,48,4,0,-8,23,-8,23,-8,23,-8,23,-8,22,-8,22,-8,22,-8,21,-7,21,-7,21,-7,20,-8,20,-8,20,-8,19,-8,18,-8,18,-9,17,-9,16,-10,15,-11,14,-11,12,-11,11,-12,9,-13,8,-13,7,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-14,14,-15,14,-16,13,-16,13,-16,12,-16,13,-16,13,-16,13,-16,12,-16,12,-16,13,-15,13,-14,13,-14,14,-13,14,-13,15,-12,15,-12,16,-11,16,-11,17,-10,17,-9,18,-9,19,-8,20,-8,20,-7,21]"
CSI_DATA,15632,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161699229,0,67,0,128,1,"[67,48,4,0,-11,-30,-11,-31,-11,-31,-11,-31,-10,-30,-10,-29,-10,-29,-10,-29,-10,-28,-10,-28,-10,-27,-9,-26,-9,-27,-9,-27,-8,-26,-7,-24,-6,-24,-5,-24,-4,-23,-3,-23,-1,-22,1,-21,2,-19,4,-18,5,-17,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,5,-27,6,-26,6,-26,7,-27,7,-27,8,-27,8,-26,8,-26,8,-26,7,-25,7,-25,6,-25,5,-25,4,-25,3,-25,2,-26,1,-27,0,-26,-3,-24,-5,-22,-5,-23,-5,-26,-6,-27,-8,-27,-9,-28,-10,-29]"
CSI_DATA,15665,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,162010921,0,67,0,128,1,"[67,48,4,0,20,23,20,24,20,24,19,24,18,23,18,22,18,22,17,22,18,21,17,20,16,20,15,20,15,20,15,20,14,19,13,19,11,19,10,19,9,18,7,18,4,18,2,18,0,17,-1,15,-1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,25,5,26,4,26,3,25,2,26,2,26,2,26,3,25,3,25,3,25,4,25,5,24,5,24,6,23,7,24,8,24,9,24,10,23,11,23,12,23,13,22,14,22,16,22,17,22,18,21,19,22]"
