type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,6990,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76886805,0,67,0,128,1,"[67,48,4,0,-28,-4,-27,-4,-25,-4,-23,-4,-22,-4,-20,-4,-19,-4,-17,-4,-16,-4,-14,-4,-13,-3,-11,-3,-10,-2,-9,-2,-8,-1,-7,-1,-7,-1,-6,0,-6,0,-6,0,-6,-1,-5,-1,-5,-1,-4,-2,-4,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-18,-4,-21,-3,-22,-3,-22,-2,-23,-2,-25,-2,-27,-3,-28,-4,-27,-3,-26,-2,-27,-2,-28,-2,-29,-2,-29,-1,-30,-2,-31,-2,-31,-2,-31,-1,-31,-2,-31,-3,-32,-2,-33,-1,-33,-1,-32,-1,-31,-2,-31,-2]"
CSI_DATA,6991,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76896548,0,67,0,128,1,"[67,48,4,0,27,-3,25,-3,24,-2,23,-2,21,-2,20,-1,18,-1,17,-1,15,-1,14,-1,12,-1,10,-1,9,-1,8,-1,7,-2,6,-2,6,-2,5,-2,5,-2,4,-2,4,-2,4,-1,4,-1,4,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,19,-4,19,-2,20,-2,22,-2,23,-3,22,-3,23,-3,25,-3,25,-2,25,-3,26,-3,27,-4,27,-4,28,-4,29,-4,29,-5,30,-6,30,-6,31,-6,31,-6,31,-6,31,-6,32,-6,31,-6,31,-5,30,-5]"
CSI_DATA,6992,60:60:1f:fd:0a:5b,-59,13,0,0,0,0,0,0,0,0,0,-89,0,3,0,76904443,0,67,0,128,1,"[67,48,4,0,7,-23,7,-22,7,-21,6,-20,6,-19,5,-18,5,-16,4,-15,4,-14,3,-12,3,-11,2,-10,2,-9,1,-8,1,-7,1,-7,0,-6,0,-6,0,-5,0,-5,0,-5,0,-4,1,-4,1,-3,2,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-19,3,-19,4,-20,6,-20,8,-20,8,-21,8,-21,10,-21,11,-21,12,-22,12,-22,11,-22,11,-23,10,-23,10,-24,10,-24,10,-24,10,-25,9,-26,9,-26,8,-27,8,-27,9,-26,8,-26,8,-27,8,-26]"
CSI_DATA,6993,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76911389,0,67,0,128,1,"[67,48,4,0,-5,30,-5,29,-5,28,-5,26,-5,24,-4,22,-4,21,-4,19,-4,18,-4,16,-4,14,-3,12,-3,11,-2,10,-2,8,-1,7,0,7,0,6,0,6,0,5,0,5,0,5,-1,4,-2,4,-3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,-3,23,-3,23,-4,24,-4,25,-5,25,-5,26,-5,26,-5,28,-6,29,-7,29,-6,30,-6,31,-5,31,-5,31,-5,32,-5,33,-5,34,-4,34,-4,35,-4,35,-4,35,-4,36,-4,36,-4,35,-4,34,-4,34]"
CSI_DATA,6994,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76918681,0,67,0,128,1,"[67,48,4,0,27,5,26,5,24,5,22,5,21,5,19,5,18,5,16,4,14,4,13,4,11,3,10,2,9,2,8,1,7,1,6,0,6,0,6,0,5,-1,5,-1,5,0,4,0,4,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,3,21,3,20,4,21,4,23,3,26,3,26,4,25,5,25,5,25,5,26,4,27,4,27,4,28,4,29,4,29,4,30,4,30,4,31,3,31,4,31,4,31,4,31,4,30,4,30,4,29,4]"
CSI_DATA,6995,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76925124,0,67,0,128,1,"[67,48,4,0,-16,-25,-15,-24,-14,-23,-13,-22,-12,-20,-11,-19,-10,-18,-9,-17,-9,-16,-8,-14,-7,-12,-6,-10,-6,-9,-6,-8,-6,-7,-5,-6,-5,-5,-5,-5,-5,-5,-5,-4,-4,-5,-4,-5,-3,-5,-3,-5,-2,-5,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-13,-19,-13,-19,-12,-19,-12,-20,-13,-21,-14,-23,-14,-23,-14,-23,-14,-24,-15,-25,-16,-26,-16,-25,-17,-25,-17,-25,-18,-26,-19,-27,-19,-27,-19,-27,-20,-27,-20,-27,-19,-27,-20,-28,-20,-28,-20,-28,-19,-27,-19,-27]"
CSI_DATA,6996,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76934627,0,67,0,128,1,"[67,48,4,0,7,27,7,25,6,24,5,23,5,21,4,20,4,18,3,17,3,16,2,14,2,12,2,10,2,9,2,8,3,7,3,6,3,5,3,5,3,4,3,4,2,4,2,4,1,4,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,20,5,20,6,20,7,21,6,22,6,22,7,23,7,24,8,25,8,25,8,26,8,27,9,27,9,27,10,28,11,29,11,29,11,30,11,30,11,30,11,30,12,31,11,31,10,31,10,30,10,30]"
CSI_DATA,7001,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76981203,0,67,0,128,1,"[67,48,4,0,7,-32,7,-30,7,-29,7,-27,7,-25,7,-23,6,-21,6,-20,5,-18,5,-16,4,-14,3,-13,2,-11,1,-11,1,-10,1,-9,0,-8,0,-8,-1,-7,-1,-7,-1,-6,0,-6,1,-6,1,-5,1,-5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,6,-28,5,-27,4,-27,3,-29,3,-31,5,-32,5,-31,5,-30,6,-30,7,-30,6,-31,6,-33,6,-33,6,-34,6,-35,5,-36,5,-36,6,-37,6,-37,6,-37,6,-37,6,-38,6,-38,6,-37,6,-36,6,-36]"
CSI_DATA,7002,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76993713,0,67,0,128,1,"[67,48,4,0,15,-28,15,-26,14,-25,14,-23,13,-21,12,-20,11,-19,10,-17,9,-16,8,-14,7,-12,6,-11,4,-10,4,-10,3,-9,2,-8,2,-8,1,-8,1,-7,1,-7,1,-6,1,-6,2,-5,2,-4,3,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,11,-23,11,-23,12,-23,12,-23,13,-24,14,-25,14,-26,14,-27,15,-27,15,-27,15,-28,15,-28,15,-29,15,-29,15,-30,15,-31,15,-32,15,-32,15,-33,15,-33,15,-33,15,-33,15,-34,16,-33,16,-32,16,-32]"
CSI_DATA,7003,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76999528,0,67,0,128,1,"[67,48,4,0,-26,0,-24,0,-23,-1,-22,-1,-21,-1,-19,-1,-18,-1,-16,-1,-15,-1,-13,-1,-12,-1,-11,0,-9,0,-8,0,-7,1,-7,1,-6,1,-6,1,-5,1,-5,1,-5,1,-5,1,-5,0,-4,0,-4,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-21,1,-21,1,-21,0,-22,0,-23,0,-24,0,-24,0,-24,0,-25,0,-26,-1,-26,0,-27,0,-27,0,-27,0,-27,1,-28,1,-28,2,-29,2,-29,2,-29,2,-29,2,-29,2,-30,2,-29,2,-29,2,-28,1]"
