type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,tello_battery,tello_height,tello_temperature,tello_flight_time,tello_barometer,tello_tof,tello_pitch,tello_roll,tello_yaw,tello_speed_x,tello_speed_y,tello_speed_z,tello_accel_x,tello_accel_y,tello_accel_z
CSI_DATA,16804,60:60:1f:fd:0a:5b,-53,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,179188567,0,67,0,128,1,"[67,48,4,0,3,-19,2,-20,2,-22,3,-23,2,-24,2,-25,3,-26,2,-28,2,-29,2,-30,3,-30,4,-30,3,-31,4,-31,4,-31,4,-31,5,-31,5,-31,6,-30,6,-29,6,-29,6,-28,6,-28,7,-28,7,-28,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-3,4,-3,4,-4,5,-4,6,-5,7,-5,8,-5,9,-6,9,-6,10,-6,11,-7,12,-7,12,-7,12,-6,12,-6,12,-7,12,-7,11,-7,11,-7,10,-7,9,-8,9,-9,8,-10,7,-11,6,-13,5,-14]",46,130,79.0,121,-32.0,144,0,-1,78,0,0,0,16.0,20.0,-1006.0
CSI_DATA,16809,60:60:1f:fd:0a:5b,-65,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,179252168,0,67,0,128,1,"[67,48,4,0,-4,20,-4,21,-4,22,-4,23,-4,23,-4,24,-4,24,-4,24,-3,25,-3,25,-3,25,-3,25,-2,25,-2,25,-2,24,-2,23,-2,23,-1,22,0,21,1,21,2,21,2,21,3,22,3,23,3,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-15,-12,-14,-13,-12,-13,-10,-13,-8,-13,-7,-12,-5,-11,-3,-9,-1,-7,0,-5,0,-3,0,-1,0,1,0,3,-1,5,-2,7,-2,9,-3,10,-3,12,-4,13,-4,14,-5,15,-5,16,-6,17,-5,17,-5,18]",45,130,79.0,121,-33.0,145,0,-1,78,0,0,0,-4.0,21.0,-988.0
CSI_DATA,16853,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,179685525,0,67,0,128,1,"[67,48,4,0,27,15,29,14,29,15,30,15,30,15,30,15,29,16,29,15,29,15,28,16,25,16,23,16,21,16,19,15,17,13,14,12,12,10,10,8,8,5,6,3,5,0,4,-2,4,-5,4,-7,4,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,3,12,4,13,5,14,7,15,8,16,10,16,12,17,14,17,16,17,17,18,18,18,19,17,20,17,20,17,20,18,21,18,21,18,21,19,21,19,21,19,21,20,20,21,20,22,19,24,17,25,16]",45,130,79.5,121,-32.0,146,0,-1,78,0,0,0,10.0,7.0,-1012.0
CSI_DATA,16857,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,179744193,0,67,0,128,1,"[67,48,4,0,27,-1,28,-2,29,-3,29,-3,30,-3,30,-3,30,-2,30,-2,30,-2,29,-1,27,0,25,2,24,2,22,2,19,3,16,3,13,3,10,2,7,2,4,1,2,-1,-1,-2,-2,-4,-4,-6,-5,-8,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,10,-1,11,0,12,0,14,1,15,3,16,4,17,6,17,7,19,8,20,8,20,9,20,9,20,10,20,10,21,9,21,9,21,9,22,9,22,9,23,8,23,8,23,7,24,5,25,2,25,1]",45,130,79.5,122,-31.0,146,1,0,78,0,0,0,-21.0,22.0,-979.0
CSI_DATA,16885,60:60:1f:fd:0a:5b,-65,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180078634,0,67,0,128,1,"[67,48,4,0,-26,-8,-27,-8,-27,-8,-27,-8,-27,-7,-27,-7,-26,-7,-25,-6,-25,-6,-23,-6,-21,-7,-19,-8,-17,-8,-15,-9,-12,-10,-10,-11,-8,-13,-6,-14,-4,-16,-2,-18,0,-20,1,-22,2,-24,3,-25,3,-26,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-5,-21,-5,-20,-6,-19,-7,-19,-7,-18,-7,-17,-8,-16,-8,-15,-8,-14,-9,-13,-10,-12,-11,-11,-12,-11,-12,-11,-13,-11,-14,-11,-14,-11,-14,-12,-15,-12,-15,-12,-16,-12,-16,-12,-18,-11,-19,-11,-21,-9,-23,-9]",45,130,79.5,122,-31.0,147,1,0,78,0,0,0,0.0,10.0,-964.0
CSI_DATA,16888,60:60:1f:fd:0a:5b,-64,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180098700,0,67,0,128,1,"[67,48,4,0,14,-19,15,-19,15,-19,15,-19,15,-19,14,-18,14,-17,13,-17,13,-16,13,-15,12,-12,12,-10,11,-8,11,-6,11,-3,11,-1,11,1,12,4,12,6,13,8,13,10,13,12,14,14,16,16,17,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,3,19,2,19,1,19,0,19,-1,18,-1,18,-2,16,-3,15,-4,15,-5,15,-6,14,-7,14,-8,13,-8,14,-9,14,-10,14,-10,14,-10,14,-10,14,-10,14,-11,14,-11,15,-12,14,-14,14,-15,14,-17]",45,130,79.5,122,-33.0,147,0,0,78,0,0,0,27.0,8.0,-1038.0
CSI_DATA,16893,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180159558,0,67,0,128,1,"[67,48,4,0,14,-26,14,-26,14,-25,14,-24,13,-23,13,-21,13,-19,12,-18,12,-16,11,-14,10,-10,9,-5,8,-3,7,-2,5,1,4,4,3,7,2,10,1,12,0,15,-1,17,-1,20,-2,23,-3,25,-4,27,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,23,-15,23,-15,23,-15,22,-16,21,-15,21,-15,21,-15,20,-15,19,-16,18,-17,17,-18,16,-20,16,-20,16,-20,16,-20,15,-22,15,-22,16,-21,16,-21,16,-21,16,-21,15,-22,15,-23,14,-24,13,-25,13,-26]",45,130,79.5,122,-30.0,148,1,0,78,0,0,0,2.0,5.0,-981.0
CSI_DATA,16922,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180492475,0,67,0,128,1,"[67,48,4,0,-4,-21,-4,-20,-4,-19,-3,-18,-3,-16,-3,-14,-4,-13,-4,-11,-5,-10,-6,-8,-7,-6,-8,-5,-9,-4,-11,-3,-12,-2,-12,-1,-13,0,-14,0,-15,1,-15,2,-16,2,-16,3,-17,4,-18,4,-19,5,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-7,-14,-26,-13,-26,-13,-26,-12,-26,-11,-27,-11,-27,-11,-27,-11,-27,-10,-27,-10,-27,-11,-27,-11,-27,-10,-27,-9,-27,-9,-27,-10,-27,-9,-26,-8,-26,-7,-26,-7,-25,-7,-25,-6,-25,-6,-25,-6,-24,-7,-24,-7,-24]",45,130,79.5,122,-30.0,148,1,0,78,0,0,0,2.0,5.0,-981.0
CSI_DATA,16924,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180523259,0,67,0,128,1,"[67,48,4,0,-18,16,-17,15,-16,14,-16,12,-14,11,-12,11,-11,10,-9,10,-7,10,-5,10,-4,9,-2,10,0,11,1,11,3,12,4,12,5,13,6,13,6,13,7,13,8,13,9,14,10,15,11,15,11,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,6,-12,24,-12,26,-13,26,-13,26,-14,26,-15,26,-15,27,-14,27,-15,26,-16,27,-17,28,-17,28,-17,26,-16,25,-17,25,-18,25,-18,24,-18,23,-19,22,-18,21,-18,21,-19,21,-19,20,-19,20,-18,20,-18,20]",45,130,79.5,122,-33.0,148,0,0,78,0,0,0,5.0,0.0,-972.0
CSI_DATA,16929,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180589057,0,67,0,128,1,"[67,48,4,0,4,-19,4,-18,4,-17,4,-16,3,-15,2,-14,2,-13,1,-12,-1,-12,-2,-11,-3,-11,-4,-9,-6,-9,-7,-9,-8,-9,-9,-9,-10,-9,-10,-9,-11,-8,-11,-8,-12,-8,-13,-8,-14,-7,-14,-7,-15,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-6,-23,-5,-23,-5,-23,-4,-23,-3,-23,-3,-24,-2,-24,-2,-24,-1,-24,-1,-24,-1,-24,-1,-24,0,-24,0,-23,1,-23,0,-24,1,-23,2,-23,3,-22,3,-22,3,-22,3,-22,4,-22,3,-22,3,-22,3,-22]",45,130,79.5,122,-28.999999999999996,148,0,0,78,0,0,0,23.0,-1.0,-1017.0
CSI_DATA,16961,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180877505,0,67,0,128,1,"[67,48,4,0,9,-30,9,-30,8,-29,8,-28,8,-27,7,-26,6,-26,4,-25,3,-25,2,-25,1,-24,0,-24,-1,-24,-3,-25,-4,-25,-5,-24,-5,-25,-5,-24,-6,-24,-6,-23,-7,-23,-7,-23,-8,-23,-9,-23,-9,-23,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-10,-18,-14,-20,-13,-22,-12,-24,-12,-24,-10,-24,-8,-25,-8,-25,-6,-25,-6,-27,-6,-27,-4,-27,-2,-26,-1,-25,1,-25,1,-28,0,-29,1,-29,3,-29,5,-30,5,-30,6,-30,7,-30,7,-31,7,-31,7,-32]",45,130,79.0,123,-23.0,148,0,0,78,0,0,0,23.0,4.0,-1035.0
CSI_DATA,16965,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180927111,0,67,0,128,1,"[67,48,4,0,-22,-27,-21,-27,-21,-27,-19,-26,-19,-24,-19,-22,-19,-22,-19,-20,-21,-18,-21,-17,-21,-15,-22,-14,-23,-13,-24,-12,-24,-11,-25,-10,-25,-9,-25,-9,-25,-8,-25,-9,-24,-9,-25,-7,-26,-6,-26,-6,-27,-6,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-22,2,-23,-1,-23,-3,-23,-3,-22,-4,-23,-6,-23,-6,-22,-8,-22,-11,-22,-12,-23,-13,-23,-13,-22,-14,-21,-14,-21,-16,-22,-17,-23,-19,-22,-20,-22,-21,-21,-22,-22,-23,-22,-24,-22,-26,-23,-26,-24,-26,-24,-26]",45,130,79.0,123,-31.0,148,0,0,78,0,0,0,5.0,0.0,-1006.0
CSI_DATA,16968,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-88,0,3,0,180949590,0,67,0,128,1,"[67,48,4,0,-25,-3,-24,-3,-24,-3,-23,-3,-22,-3,-21,-2,-20,-1,-20,0,-20,1,-20,2,-19,3,-18,4,-18,5,-18,6,-18,7,-18,8,-18,8,-18,8,-18,8,-17,8,-16,9,-16,9,-15,10,-16,10,-16,11,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-10,10,-11,9,-12,9,-13,8,-14,7,-15,6,-15,6,-16,5,-17,4,-17,4,-18,4,-19,4,-19,3,-19,2,-20,2,-21,1,-22,1,-22,0,-22,-1,-22,-1,-23,-2,-24,-2,-24,-2,-25,-2,-25,-1,-25,-1]",45,130,79.0,123,-33.0,147,0,0,78,0,0,0,-3.0,-5.0,-992.0
CSI_DATA,17009,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-91,0,3,0,181343723,0,67,0,128,1,"[67,48,4,0,23,17,23,17,23,17,23,17,22,16,22,15,22,15,22,14,23,13,22,12,22,12,22,11,22,11,22,10,22,10,21,9,21,9,21,8,20,7,20,7,20,7,19,6,18,6,18,6,17,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,27,12,25,14,24,15,23,16,23,17,22,18,21,19,22,20,22,20,21,22,20,23,18,22,17,21,17,21,18,21,18,21,17,21,18,20,18,20,18,19,18,18,19,18,20,18,20,17,21,16,23,16]",45,130,79.0,123,-27.0,147,-2,0,78,0,0,0,9.0,5.0,-1008.0
CSI_DATA,17014,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-91,0,3,0,181388114,0,67,0,128,1,"[67,48,4,0,-6,-22,-6,-22,-6,-22,-6,-22,-6,-21,-7,-20,-7,-20,-7,-20,-8,-19,-8,-19,-9,-18,-9,-17,-9,-17,-9,-17,-9,-16,-9,-16,-9,-16,-9,-15,-9,-15,-9,-14,-9,-14,-9,-13,-9,-12,-9,-12,-9,-12,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-10,-21,-10,-22,-8,-23,-7,-23,-6,-24,-5,-25,-5,-25,-4,-25,-3,-25,-2,-25,-2,-25,-1,-24,-1,-24,-1,-23,-1,-23,-1,-23,-1,-23,-2,-23,-2,-23,-2,-22,-2,-22,-3,-22,-4,-22,-5,-22,-5,-22,-6,-22]",45,130,79.0,123,-38.0,147,-6,0,78,0,-2,0,-20.0,3.0,-1006.0
CSI_DATA,17017,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-91,0,3,0,181422698,0,67,0,128,1,"[67,48,4,0,21,1,21,1,21,1,20,0,20,0,20,-1,19,-1,19,-2,19,-2,19,-3,18,-3,18,-3,17,-3,17,-4,17,-4,16,-4,16,-4,16,-5,15,-5,14,-5,14,-4,13,-4,12,-4,12,-5,12,-5,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,21,-5,22,-2,23,1,22,2,22,2,23,3,24,4,24,5,23,5,23,6,23,6,22,7,21,7,21,6,21,6,21,6,21,6,21,5,21,5,20,5,20,4,20,4,21,3,21,3,21,2,21,1]",45,130,79.5,123,-37.0,147,-4,0,78,0,-3,0,-23.0,6.0,-982.0
CSI_DATA,17059,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-91,0,3,0,181858317,0,67,0,128,1,"[67,48,4,0,-16,13,-16,12,-17,11,-17,10,-16,10,-15,11,-15,11,-14,13,-14,14,-13,15,-13,16,-13,18,-12,20,-11,21,-10,23,-9,25,-9,26,-8,28,-8,30,-8,31,-8,33,-9,35,-10,36,-11,38,-12,38,-4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,0,27,1,27,1,24,3,22,5,22,5,22,4,24,3,26,3,27,5,27,5,26,4,25,2,24,0,25,-1,24,-2,23,-3,21,-4,20,-5,19,-6,19,-7,18,-9,18,-10,17,-10,17,-11,16]",45,130,79.5,124,-30.0,149,-1,0,78,0,-4,0,-46.0,15.0,-967.0
CSI_DATA,17061,60:60:1f:fd:0a:5b,-55,8,0,0,0,0,0,0,0,0,0,-91,0,3,0,181883178,0,67,0,128,1,"[67,48,4,0,2,14,1,13,1,13,1,12,1,11,1,11,2,11,2,12,3,12,4,13,4,14,4,15,5,16,6,18,7,19,8,21,8,22,9,24,9,26,9,28,8,29,7,31,6,33,5,35,4,36,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,29,9,27,10,27,9,28,9,30,12,30,12,29,13,29,14,30,15,31,16,31,16,31,15,31,13,30,12,30,12,29,11,28,9,27,9,25,8,24,7,22,7,21,6,20,6,19,6,18,5,17]",45,130,79.5,124,-34.0,149,0,0,78,0,-3,0,-29.0,6.0,-1016.0
CSI_DATA,17066,60:60:1f:fd:0a:5b,-52,8,0,0,0,0,0,0,0,0,0,-91,0,3,0,181932262,0,67,0,128,1,"[67,48,4,0,3,-14,2,-14,1,-14,1,-14,0,-13,0,-13,-1,-13,-1,-13,-1,-13,-1,-13,0,-13,0,-13,1,-13,2,-14,3,-14,4,-14,6,-14,7,-14,9,-13,10,-13,12,-11,13,-11,14,-10,16,-9,17,-8,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,18,-14,18,-15,18,-15,18,-16,19,-16,21,-17,21,-18,22,-18,22,-18,23,-18,23,-19,23,-19,22,-18,22,-17,21,-17,20,-17,18,-16,17,-16,15,-15,14,-15,13,-15,11,-15,10,-15,8,-15,7,-16,5,-16]",45,130,79.5,124,-31.0,150,0,0,78,0,-2,0,-42.0,9.0,-959.0
CSI_DATA,17107,60:60:1f:fd:0a:5b,-53,8,0,0,0,0,0,0,0,0,0,-93,0,3,0,182340065,0,67,0,128,1,"[67,48,4,0,0,-26,0,-25,1,-24,1,-23,1,-22,1,-21,1,-20,1,-19,1,-18,1,-17,1,-16,1,-15,1,-14,1,-13,1,-12,1,-11,1,-10,2,-9,2,-8,2,-7,2,-6,2,-5,2,-4,3,-3,3,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-23,1,-23,2,-23,2,-24,3,-25,4,-26,4,-26,4,-26,5,-26,5,-26,5,-26,5,-26,5,-25,5,-24,4,-24,4,-24,3,-24,2,-24,1,-24,0,-25,0,-25,-1,-25,-1,-26,-1,-26,-2,-26,-2,-27]",45,130,79.5,124,-31.0,149,0,0,78,0,-2,0,-33.0,3.0,-1015.0
CSI_DATA,17113,60:60:1f:fd:0a:5b,-50,8,0,0,0,0,0,0,0,0,0,-93,0,3,0,182391083,0,67,0,128,1,"[67,48,4,0,-26,-3,-26,-4,-25,-4,-24,-4,-23,-4,-23,-5,-22,-5,-21,-5,-21,-5,-20,-5,-18,-5,-17,-5,-17,-5,-16,-5,-14,-5,-13,-5,-12,-5,-12,-5,-11,-5,-9,-5,-8,-5,-7,-5,-7,-5,-6,-5,-5,-5,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-19,-5,-18,-6,-18,-6,-19,-6,-19,-6,-20,-6,-21,-7,-21,-7,-21,-7,-21,-7,-22,-7,-22,-7,-22,-6,-22,-6,-22,-6,-22,-6,-23,-5,-23,-5,-23,-4,-23,-4,-24,-3,-25,-3,-25,-2,-26,-2,-26,-2,-26,-2]",45,130,79.5,124,-31.0,150,0,0,78,0,-2,0,-3.0,-2.0,-999.0
CSI_DATA,17140,60:60:1f:fd:0a:5b,-55,8,0,0,0,0,0,0,0,0,0,-93,0,3,0,182670652,0,67,0,128,1,"[67,48,4,0,-4,-31,-4,-31,-3,-30,-2,-29,-2,-27,-2,-26,-3,-25,-3,-24,-4,-23,-3,-20,-2,-17,-5,-17,-8,-18,-9,-17,-11,-16,-12,-16,-13,-17,-15,-17,-16,-18,-16,-19,-17,-20,-17,-21,-17,-22,-17,-24,-17,-25,-5,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-16,1,-16,1,-15,2,-15,3,-15,3,-15,3,-15,2,-14,1,-14,0,-14,-1,-14,-3,-15,-4,-15,-5,-16,-6,-18,-8,-19,-9,-21,-10,-23,-10,-24,-9,-26,-9,-27,-9,-29,-9,-30,-8,-31,-8,-31,-8,-31]",45,130,79.5,124,-38.0,150,0,0,77,0,-1,0,-33.0,3.0,-998.0
CSI_DATA,17142,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-93,0,3,0,182688449,0,67,0,128,1,"[67,48,4,0,2,27,1,27,1,26,1,25,1,23,1,22,2,21,2,20,3,20,4,19,5,18,6,17,7,16,9,16,11,16,12,16,13,17,14,18,15,19,15,20,15,21,15,22,14,24,14,26,14,28,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2,13,-2,14,-2,14,-4,14,-4,13,-5,14,-4,13,-4,13,-3,12,-2,12,-1,12,0,12,1,13,3,14,4,15,5,16,6,18,7,19,7,21,7,22,7,23,7,25,6,26,5,27,5,27,5,28]",45,130,78.5,124,-33.0,150,4,0,77,0,-1,0,2.0,-3.0,-962.0
CSI_DATA,17146,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-93,0,3,0,182736172,0,67,0,128,1,"[67,48,4,0,-6,22,-6,21,-6,21,-5,20,-5,19,-4,18,-3,18,-1,18,1,18,2,17,3,18,4,19,6,20,8,21,9,21,10,22,10,24,11,25,10,27,10,28,9,29,8,30,7,32,5,34,4,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-10,11,-10,10,-11,10,-11,10,-12,9,-13,9,-13,9,-13,8,-13,7,-12,7,-11,7,-10,7,-8,7,-7,8,-6,10,-5,11,-4,13,-4,14,-4,16,-4,17,-4,18,-4,20,-5,21,-5,21,-5,22,-5,22]",45,130,78.5,125,-31.0,150,1,0,77,0,0,0,-12.0,2.0,-992.0
CSI_DATA,17182,60:60:1f:fd:0a:5b,-60,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,183123581,0,67,0,128,1,"[67,48,4,0,1,-14,0,-13,-1,-12,-1,-11,-2,-9,-3,-7,-5,-6,-6,-4,-8,-2,-10,1,-12,3,-14,4,-17,6,-19,7,-21,8,-23,8,-25,9,-27,9,-29,8,-30,8,-32,7,-33,7,-34,6,-35,6,-36,7,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,11,-17,12,-17,12,-18,13,-19,16,-20,17,-21,18,-22,20,-21,20,-20,21,-20,22,-20,22,-19,21,-18,21,-17,21,-16,19,-16,16,-16,15,-16,14,-16,12,-16,11,-16,10,-17,9,-17,7,-16,6,-16,5,-16]",45,130,78.5,125,-32.0,150,0,0,77,0,0,0,-4.0,-5.0,-1006.0
CSI_DATA,17186,60:60:1f:fd:0a:5b,-60,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,183187485,0,67,0,128,1,"[67,48,4,0,11,-7,10,-7,9,-8,7,-8,5,-8,3,-8,1,-8,-2,-9,-4,-10,-7,-11,-9,-11,-12,-12,-14,-14,-17,-16,-18,-17,-19,-19,-21,-21,-22,-23,-22,-24,-22,-26,-22,-27,-22,-28,-21,-29,-21,-31,-21,-32,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,2,19,1,17,3,18,4,22,2,25,4,27,7,27,8,27,8,26,8,26,8,25,9,24,10,22,10,21,9,21,7,20,6,20,5,19,3,18,2,17,1,17,-1,17,-2,16,-3,15,-4,14,-5]",45,130,78.5,125,-32.0,150,0,0,77,0,0,0,-12.0,-1.0,-1003.0
CSI_DATA,17189,60:60:1f:fd:0a:5b,-60,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,183218976,0,67,0,128,1,"[67,48,4,0,10,8,10,6,10,5,10,3,9,1,9,-1,9,-4,8,-6,9,-9,9,-12,10,-14,10,-17,11,-19,12,-22,14,-23,16,-25,17,-26,18,-28,20,-29,21,-28,23,-28,24,-27,26,-27,27,-28,29,-28,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,17,4,17,3,17,3,19,3,22,3,24,2,25,1,26,0,26,-1,26,-2,26,-3,25,-3,24,-3,22,-2,21,-1,20,0,19,2,17,3,17,4,16,5,15,6,15,7,14,7,14,8,12,9,11]",45,130,78.5,125,-34.0,150,0,0,77,0,0,0,-8.0,9.0,-999.0
CSI_DATA,17192,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,183273239,0,67,0,128,1,"[67,48,4,0,3,8,4,7,5,6,6,5,6,3,7,1,8,-1,9,-2,10,-4,11,-6,13,-8,14,-9,16,-11,18,-12,20,-12,21,-13,23,-13,25,-14,26,-14,27,-13,28,-12,29,-11,30,-11,31,-10,33,-9,8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-7,12,-8,12,-8,13,-9,14,-10,15,-10,16,-11,16,-12,16,-13,16,-13,16,-14,15,-14,14,-13,13,-12,12,-11,12,-10,11,-9,11,-7,11,-6,11,-4,11,-3,11,-2,11,-1,11,0,11,1,11,2,10]",45,130,78.5,125,-31.0,150,-1,0,77,0,0,0,-3.0,-2.0,-949.0
CSI_DATA,17231,60:60:1f:fd:0a:5b,-52,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,183671368,0,67,0,128,1,"[67,48,4,0,4,19,4,19,4,19,4,18,4,18,5,18,4,18,4,18,4,18,3,18,2,18,1,18,0,18,0,17,-1,17,-2,16,-3,16,-3,15,-4,14,-4,14,-4,13,-5,13,-6,13,-7,12,-8,12,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,6,-6,26,-7,25,-7,24,-7,24,-8,25,-9,26,-9,26,-8,25,-9,25,-10,25,-9,25,-9,25,-8,23,-8,22,-7,22,-6,22,-5,21,-4,20,-3,20,-2,20,-1,20,0,21,0,21,1,21,2,20,3,20]",45,130,79.0,125,-33.0,150,-6,0,78,0,0,0,7.0,-3.0,-996.0
CSI_DATA,17233,60:60:1f:fd:0a:5b,-52,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,183688452,0,67,0,128,1,"[67,48,4,0,1,21,1,20,1,20,1,19,2,19,2,19,1,19,1,19,1,19,0,19,-1,18,-2,18,-3,17,-4,17,-4,16,-5,15,-5,14,-6,14,-6,13,-7,12,-7,11,-8,11,-8,11,-10,10,-10,10,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,6,-9,25,-10,25,-10,24,-11,24,-11,24,-12,25,-12,25,-12,25,-13,25,-13,24,-13,25,-12,24,-12,23,-11,22,-10,22,-9,22,-7,21,-7,21,-6,21,-5,21,-4,21,-3,22,-3,22,-2,22,-1,22,0,22]",45,130,79.0,126,-30.0,149,-7,0,78,0,-2,0,-43.0,13.0,-999.0
CSI_DATA,17281,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,184151264,0,67,0,128,1,"[67,48,4,0,-13,5,-14,6,-15,7,-15,7,-15,8,-15,9,-15,10,-15,11,-14,11,-13,12,-13,12,-12,12,-11,13,-10,15,-9,16,-8,18,-8,20,-9,22,-9,23,-11,23,-12,23,-14,22,-15,22,-16,22,-17,22,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-18,-20,-18,-21,-18,-23,-18,-23,-18,-24,-18,-26,-17,-26,-16,-26,-15,-27,-14,-28,-13,-28,-12,-27,-11,-25,-9,-24,-9,-22,-9,-20,-9,-18,-8,-16,-8,-14,-8,-12,-8,-11,-9,-9,-9,-7,-10,-5,-10,-3,-11,-1]",45,130,79.0,126,-31.0,150,-1,0,78,0,-3,0,-28.0,4.0,-1008.0
CSI_DATA,17282,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-92,0,3,0,184152574,0,67,0,128,1,"[67,48,4,0,13,7,15,6,17,6,17,6,18,6,18,5,19,5,19,4,20,3,19,2,17,1,15,1,17,0,19,-3,20,-5,20,-6,21,-7,22,-8,24,-9,25,-8,26,-7,27,-6,28,-5,29,-4,29,-2,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7,-4,28,-5,29,-5,30,-6,30,-7,31,-9,31,-10,31,-11,31,-12,30,-13,30,-13,29,-13,28,-13,25,-12,23,-11,22,-10,21,-9,20,-8,18,-6,17,-4,16,-3,15,-1,13,1,12,3,11,5,9,7,8]",45,130,79.0,126,-39.0,149,0,0,78,0,-2,0,-48.0,5.0,-987.0
